,AGG,DBC,DFE,DIA,DXJ,EEM,EFA,EWG,EWH,EWI,EWT,EWU,EWW,EWY,EWZ,EZU
2011-10-20,4.83687e-01,4.86949e-01,4.77977e-01,4.73899e-01,5.03263e-01,4.77977e-01,4.86134e-01,4.82871e-01,4.95922e-01,4.88581e-01,5.08972e-01,4.93475e-01,4.76346e-01,4.86134e-01,4.77162e-01,4.81240e-01
2011-10-21,4.84108e-01,4.87368e-01,4.78403e-01,4.73513e-01,5.03667e-01,4.78403e-01,4.85738e-01,4.83293e-01,4.96333e-01,4.88998e-01,5.09372e-01,4.93073e-01,4.76773e-01,4.86553e-01,4.77588e-01,4.81663e-01
2011-10-24,4.83713e-01,4.86971e-01,4.78013e-01,4.73127e-01,5.03257e-01,4.78013e-01,4.85342e-01,4.82899e-01,4.95928e-01,4.88599e-01,5.08958e-01,4.92671e-01,4.76384e-01,4.86156e-01,4.77199e-01,4.81270e-01
2011-10-25,4.84133e-01,4.86574e-01,4.77624e-01,4.72742e-01,5.02848e-01,4.77624e-01,4.84947e-01,4.82506e-01,4.95525e-01,4.88202e-01,5.08544e-01,4.92270e-01,4.75997e-01,4.85761e-01,4.76810e-01,4.80879e-01
2011-10-26,4.83740e-01,4.86179e-01,4.78049e-01,4.73171e-01,5.03252e-01,4.78049e-01,4.85366e-01,4.82927e-01,4.95935e-01,4.88618e-01,5.08943e-01,4.92683e-01,4.76423e-01,4.86179e-01,4.77236e-01,4.81301e-01
2011-10-27,4.84159e-01,4.86596e-01,4.77660e-01,4.72786e-01,5.02843e-01,4.77660e-01,4.84972e-01,4.82535e-01,4.95532e-01,4.88221e-01,5.08530e-01,4.92283e-01,4.76036e-01,4.85784e-01,4.76848e-01,4.80910e-01
2011-10-28,4.84578e-01,4.86201e-01,4.77273e-01,4.72403e-01,5.02435e-01,4.77273e-01,4.84578e-01,4.82143e-01,4.95130e-01,4.87825e-01,5.08117e-01,4.91883e-01,4.75649e-01,4.85390e-01,4.76461e-01,4.80519e-01
2011-10-31,4.84185e-01,4.86618e-01,4.77697e-01,4.72019e-01,5.02839e-01,4.77697e-01,4.84996e-01,4.82563e-01,4.94728e-01,4.88240e-01,5.08516e-01,4.92295e-01,4.75264e-01,4.85807e-01,4.76075e-01,4.80941e-01
2011-11-01,4.83793e-01,4.87034e-01,4.78120e-01,4.72447e-01,5.03241e-01,4.78120e-01,4.85413e-01,4.82982e-01,4.95138e-01,4.88655e-01,5.08914e-01,4.92707e-01,4.75689e-01,4.86224e-01,4.76499e-01,4.81361e-01
2011-11-02,4.83401e-01,4.87449e-01,4.78543e-01,4.72874e-01,5.03644e-01,4.78543e-01,4.85830e-01,4.83401e-01,4.94737e-01,4.89069e-01,5.09312e-01,4.93117e-01,4.76113e-01,4.86640e-01,4.76923e-01,4.81781e-01
2011-11-03,4.83819e-01,4.87055e-01,4.78155e-01,4.72492e-01,5.03236e-01,4.78155e-01,4.85437e-01,4.83010e-01,4.94337e-01,4.88673e-01,5.08900e-01,4.92718e-01,4.75728e-01,4.86246e-01,4.76537e-01,4.81392e-01
2011-11-04,4.84236e-01,4.86661e-01,4.77769e-01,4.72110e-01,5.02829e-01,4.77769e-01,4.85044e-01,4.82619e-01,4.94745e-01,4.88278e-01,5.09297e-01,4.92320e-01,4.75344e-01,4.86661e-01,4.76152e-01,4.81002e-01
2011-11-07,4.84653e-01,4.86268e-01,4.78191e-01,4.72536e-01,5.03231e-01,4.78191e-01,4.85460e-01,4.83037e-01,4.95153e-01,4.88691e-01,5.08885e-01,4.92730e-01,4.75767e-01,4.86268e-01,4.75767e-01,4.81422e-01
2011-11-08,4.84262e-01,4.85876e-01,4.78612e-01,4.72155e-01,5.02825e-01,4.77805e-01,4.85069e-01,4.83454e-01,4.94754e-01,4.88297e-01,5.09282e-01,4.93140e-01,4.75383e-01,4.85876e-01,4.75383e-01,4.81033e-01
2011-11-09,4.84677e-01,4.85484e-01,4.78226e-01,4.71774e-01,5.03226e-01,4.77419e-01,4.84677e-01,4.83065e-01,4.94355e-01,4.87903e-01,5.08871e-01,4.92742e-01,4.75000e-01,4.85484e-01,4.75000e-01,4.80645e-01
2011-11-10,4.84287e-01,4.85898e-01,4.78646e-01,4.72200e-01,5.03626e-01,4.77840e-01,4.85093e-01,4.83481e-01,4.94762e-01,4.88316e-01,5.09267e-01,4.93151e-01,4.75423e-01,4.85898e-01,4.75423e-01,4.81064e-01
2011-11-11,4.84702e-01,4.86312e-01,4.78261e-01,4.71820e-01,5.04026e-01,4.77456e-01,4.84702e-01,4.83092e-01,4.94364e-01,4.87923e-01,5.09662e-01,4.92754e-01,4.75040e-01,4.86312e-01,4.75040e-01,4.80676e-01
2011-11-14,4.85117e-01,4.85921e-01,4.77876e-01,4.71440e-01,5.03620e-01,4.77072e-01,4.84312e-01,4.82703e-01,4.93966e-01,4.87530e-01,5.09252e-01,4.92357e-01,4.74658e-01,4.85921e-01,4.74658e-01,4.80290e-01
2011-11-15,4.84727e-01,4.86334e-01,4.78296e-01,4.71865e-01,5.04019e-01,4.77492e-01,4.84727e-01,4.83119e-01,4.94373e-01,4.87942e-01,5.09646e-01,4.92765e-01,4.75080e-01,4.86334e-01,4.75080e-01,4.80707e-01
2011-11-16,4.85141e-01,4.85944e-01,4.78715e-01,4.71486e-01,5.04418e-01,4.77108e-01,4.85141e-01,4.83534e-01,4.93976e-01,4.88353e-01,5.09237e-01,4.92369e-01,4.75502e-01,4.85944e-01,4.74699e-01,4.81124e-01
2011-11-17,4.85554e-01,4.86356e-01,4.79133e-01,4.71910e-01,5.04815e-01,4.77528e-01,4.85554e-01,4.83949e-01,4.94382e-01,4.88764e-01,5.09631e-01,4.92777e-01,4.75923e-01,4.86356e-01,4.75120e-01,4.81541e-01
2011-11-18,4.85966e-01,4.86768e-01,4.79551e-01,4.72334e-01,5.04411e-01,4.77947e-01,4.85966e-01,4.84362e-01,4.94787e-01,4.89174e-01,5.10024e-01,4.93184e-01,4.76343e-01,4.86768e-01,4.75541e-01,4.81957e-01
2011-11-21,4.86378e-01,4.87179e-01,4.79167e-01,4.72756e-01,5.04006e-01,4.77564e-01,4.85577e-01,4.83974e-01,4.94391e-01,4.88782e-01,5.10417e-01,4.93590e-01,4.75962e-01,4.86378e-01,4.75962e-01,4.81571e-01
2011-11-22,4.86789e-01,4.87590e-01,4.79584e-01,4.73179e-01,5.04404e-01,4.77982e-01,4.85989e-01,4.84388e-01,4.94796e-01,4.89191e-01,5.10809e-01,4.93995e-01,4.76381e-01,4.86789e-01,4.76381e-01,4.81986e-01
2011-11-23,4.86400e-01,4.87200e-01,4.80000e-01,4.73600e-01,5.04000e-01,4.77600e-01,4.86400e-01,4.84800e-01,4.94400e-01,4.89600e-01,5.10400e-01,4.94400e-01,4.76000e-01,4.86400e-01,4.76800e-01,4.82400e-01
2011-11-25,4.86011e-01,4.87610e-01,4.80416e-01,4.74021e-01,5.04396e-01,4.78018e-01,4.86811e-01,4.85212e-01,4.94804e-01,4.90008e-01,5.10791e-01,4.94804e-01,4.76419e-01,4.86811e-01,4.77218e-01,4.82814e-01
2011-11-28,4.86422e-01,4.88019e-01,4.80831e-01,4.74441e-01,5.03994e-01,4.78435e-01,4.87220e-01,4.85623e-01,4.94409e-01,4.90415e-01,5.11182e-01,4.95208e-01,4.76837e-01,4.87220e-01,4.77636e-01,4.83227e-01
2011-11-29,4.86832e-01,4.87630e-01,4.80447e-01,4.74062e-01,5.03591e-01,4.78053e-01,4.86832e-01,4.85235e-01,4.94014e-01,4.90024e-01,5.10774e-01,4.94812e-01,4.76457e-01,4.86832e-01,4.77255e-01,4.82841e-01
2011-11-30,4.86443e-01,4.87241e-01,4.80064e-01,4.73684e-01,5.03190e-01,4.78469e-01,4.86443e-01,4.84848e-01,4.94418e-01,4.90431e-01,5.11164e-01,4.94418e-01,4.76077e-01,4.86443e-01,4.77671e-01,4.82456e-01
2011-12-01,4.86853e-01,4.86853e-01,4.79681e-01,4.73307e-01,5.02789e-01,4.78088e-01,4.86056e-01,4.84462e-01,4.94024e-01,4.90040e-01,5.10757e-01,4.94024e-01,4.75697e-01,4.86056e-01,4.77291e-01,4.82072e-01
2011-12-02,4.87261e-01,4.87261e-01,4.80096e-01,4.73726e-01,5.03185e-01,4.78503e-01,4.86465e-01,4.84873e-01,4.94427e-01,4.90446e-01,5.10350e-01,4.94427e-01,4.76115e-01,4.86465e-01,4.76911e-01,4.82484e-01
2011-12-05,4.86874e-01,4.86874e-01,4.80509e-01,4.73349e-01,5.02784e-01,4.78918e-01,4.86078e-01,4.85282e-01,4.94829e-01,4.90056e-01,5.10740e-01,4.94829e-01,4.75736e-01,4.86874e-01,4.76531e-01,4.82896e-01
2011-12-06,4.86486e-01,4.87281e-01,4.80127e-01,4.72973e-01,5.02385e-01,4.78537e-01,4.85692e-01,4.84897e-01,4.94436e-01,4.89666e-01,5.10334e-01,4.94436e-01,4.75358e-01,4.86486e-01,4.76153e-01,4.82512e-01
2011-12-07,4.86894e-01,4.86894e-01,4.80540e-01,4.72597e-01,5.02780e-01,4.78952e-01,4.86100e-01,4.85306e-01,4.94837e-01,4.89277e-01,5.10723e-01,4.94043e-01,4.74980e-01,4.86894e-01,4.76569e-01,4.82923e-01
2011-12-08,4.86508e-01,4.87302e-01,4.80159e-01,4.72222e-01,5.02381e-01,4.78571e-01,4.85714e-01,4.84921e-01,4.94444e-01,4.89683e-01,5.10317e-01,4.93651e-01,4.75397e-01,4.86508e-01,4.76984e-01,4.82540e-01
2011-12-09,4.86122e-01,4.87708e-01,4.80571e-01,4.72641e-01,5.02776e-01,4.78985e-01,4.86122e-01,4.85329e-01,4.94845e-01,4.90087e-01,5.10706e-01,4.94052e-01,4.75813e-01,4.86915e-01,4.77399e-01,4.82950e-01
2011-12-12,4.86529e-01,4.87322e-01,4.80190e-01,4.72266e-01,5.02377e-01,4.78605e-01,4.85737e-01,4.84945e-01,4.94453e-01,4.89699e-01,5.10301e-01,4.93661e-01,4.75436e-01,4.86529e-01,4.77021e-01,4.82567e-01
2011-12-13,4.86144e-01,4.87728e-01,4.80602e-01,4.72684e-01,5.02771e-01,4.79018e-01,4.86144e-01,4.85352e-01,4.94854e-01,4.90103e-01,5.10689e-01,4.94062e-01,4.75851e-01,4.86936e-01,4.77435e-01,4.82977e-01
2011-12-14,4.85759e-01,4.87342e-01,4.81013e-01,4.73101e-01,5.03165e-01,4.79430e-01,4.86551e-01,4.85759e-01,4.95253e-01,4.90506e-01,5.11076e-01,4.94462e-01,4.76266e-01,4.87342e-01,4.77848e-01,4.83386e-01
2011-12-15,4.85375e-01,4.87747e-01,4.80632e-01,4.73518e-01,5.03557e-01,4.79842e-01,4.86957e-01,4.86166e-01,4.95652e-01,4.90909e-01,5.11462e-01,4.94862e-01,4.76680e-01,4.87747e-01,4.78261e-01,4.83794e-01
2011-12-16,4.85782e-01,4.88152e-01,4.81043e-01,4.73144e-01,5.03949e-01,4.79463e-01,4.86572e-01,4.85782e-01,4.96051e-01,4.90521e-01,5.11848e-01,4.94471e-01,4.76303e-01,4.87362e-01,4.77883e-01,4.83412e-01
2011-12-19,4.85399e-01,4.87766e-01,4.81452e-01,4.73560e-01,5.04341e-01,4.79084e-01,4.86977e-01,4.86188e-01,4.95659e-01,4.90923e-01,5.11444e-01,4.94870e-01,4.75927e-01,4.86977e-01,4.77506e-01,4.83820e-01
2011-12-20,4.85016e-01,4.88170e-01,4.81861e-01,4.73975e-01,5.04732e-01,4.79495e-01,4.87382e-01,4.86593e-01,4.96057e-01,4.91325e-01,5.11830e-01,4.95268e-01,4.76341e-01,4.87382e-01,4.77918e-01,4.84227e-01
2011-12-21,4.85422e-01,4.87786e-01,4.81481e-01,4.73601e-01,5.04334e-01,4.79117e-01,4.86998e-01,4.86210e-01,4.95666e-01,4.90938e-01,5.12214e-01,4.94878e-01,4.75965e-01,4.86998e-01,4.77541e-01,4.83846e-01
2011-12-22,4.85827e-01,4.87402e-01,4.81890e-01,4.73228e-01,5.04724e-01,4.78740e-01,4.87402e-01,4.86614e-01,4.96063e-01,4.91339e-01,5.11811e-01,4.95276e-01,4.75591e-01,4.86614e-01,4.77953e-01,4.84252e-01
2011-12-23,4.85445e-01,4.87018e-01,4.81511e-01,4.72856e-01,5.04327e-01,4.78363e-01,4.87018e-01,4.86231e-01,4.95673e-01,4.90952e-01,5.11408e-01,4.94886e-01,4.75216e-01,4.86231e-01,4.77577e-01,4.83871e-01
2011-12-27,4.85849e-01,4.86635e-01,4.81132e-01,4.72484e-01,5.03931e-01,4.77987e-01,4.86635e-01,4.85849e-01,4.95283e-01,4.91352e-01,5.11006e-01,4.94497e-01,4.74843e-01,4.85849e-01,4.77201e-01,4.83491e-01
2011-12-28,4.85467e-01,4.86253e-01,4.80754e-01,4.72113e-01,5.04321e-01,4.78397e-01,4.87038e-01,4.85467e-01,4.95679e-01,4.91752e-01,5.11390e-01,4.94894e-01,4.75255e-01,4.86253e-01,4.77612e-01,4.83896e-01
2011-12-29,4.85086e-01,4.86656e-01,4.81162e-01,4.72527e-01,5.04710e-01,4.78807e-01,4.87441e-01,4.85871e-01,4.96075e-01,4.92151e-01,5.11774e-01,4.95290e-01,4.75667e-01,4.86656e-01,4.78022e-01,4.84301e-01
2011-12-30,4.84706e-01,4.86275e-01,4.80784e-01,4.72157e-01,5.04314e-01,4.78431e-01,4.87059e-01,4.85490e-01,4.95686e-01,4.91765e-01,5.11373e-01,4.94902e-01,4.75294e-01,4.86275e-01,4.77647e-01,4.83922e-01
2012-01-03,4.85110e-01,4.86677e-01,4.80408e-01,4.72571e-01,5.03918e-01,4.78056e-01,4.86677e-01,4.85110e-01,4.95298e-01,4.92163e-01,5.11755e-01,4.94514e-01,4.75705e-01,4.85893e-01,4.77273e-01,4.83542e-01
2012-01-04,4.85513e-01,4.86296e-01,4.80031e-01,4.72200e-01,5.03524e-01,4.77682e-01,4.86296e-01,4.84730e-01,4.94910e-01,4.91778e-01,5.11355e-01,4.94127e-01,4.75333e-01,4.85513e-01,4.76899e-01,4.83164e-01
2012-01-05,4.85915e-01,4.85915e-01,4.80438e-01,4.71831e-01,5.03130e-01,4.78091e-01,4.86698e-01,4.85133e-01,4.95305e-01,4.92175e-01,5.11737e-01,4.94523e-01,4.75743e-01,4.85915e-01,4.76526e-01,4.83568e-01
2012-01-06,4.85536e-01,4.86317e-01,4.80844e-01,4.71462e-01,5.03518e-01,4.78499e-01,4.87099e-01,4.85536e-01,4.95700e-01,4.92572e-01,5.11337e-01,4.94918e-01,4.76153e-01,4.86317e-01,4.76935e-01,4.83972e-01
2012-01-09,4.85156e-01,4.85938e-01,4.81250e-01,4.71875e-01,5.03906e-01,4.78906e-01,4.87500e-01,4.85938e-01,4.96094e-01,4.92969e-01,5.11719e-01,4.95312e-01,4.76562e-01,4.86719e-01,4.77344e-01,4.84375e-01
2012-01-10,4.85558e-01,4.85558e-01,4.80874e-01,4.71507e-01,5.04294e-01,4.78532e-01,4.87119e-01,4.85558e-01,4.95706e-01,4.93365e-01,5.11319e-01,4.94926e-01,4.76190e-01,4.87119e-01,4.76971e-01,4.83997e-01
2012-01-11,4.85959e-01,4.85179e-01,4.80499e-01,4.71139e-01,5.03900e-01,4.78159e-01,4.86739e-01,4.85179e-01,4.95320e-01,4.92980e-01,5.10920e-01,4.94540e-01,4.75819e-01,4.86739e-01,4.76599e-01,4.83619e-01
2012-01-12,4.85581e-01,4.85581e-01,4.80904e-01,4.71551e-01,5.04287e-01,4.77786e-01,4.87140e-01,4.84801e-01,4.95713e-01,4.92595e-01,5.10522e-01,4.94934e-01,4.75448e-01,4.87140e-01,4.76228e-01,4.84022e-01
2012-01-13,4.85981e-01,4.85981e-01,4.80530e-01,4.71184e-01,5.04673e-01,4.77414e-01,4.86760e-01,4.84424e-01,4.95327e-01,4.92212e-01,5.10125e-01,4.94548e-01,4.75078e-01,4.86760e-01,4.75857e-01,4.83645e-01
2012-01-17,4.85603e-01,4.86381e-01,4.80934e-01,4.71595e-01,5.04280e-01,4.77821e-01,4.87160e-01,4.84825e-01,4.95720e-01,4.92607e-01,5.10506e-01,4.94942e-01,4.75486e-01,4.86381e-01,4.76265e-01,4.84047e-01
2012-01-18,4.85226e-01,4.86003e-01,4.80560e-01,4.71229e-01,5.04666e-01,4.77449e-01,4.86781e-01,4.84448e-01,4.95334e-01,4.92224e-01,5.10109e-01,4.94557e-01,4.75117e-01,4.86003e-01,4.75894e-01,4.83670e-01
2012-01-19,4.85625e-01,4.85625e-01,4.80186e-01,4.70862e-01,5.04274e-01,4.77078e-01,4.86402e-01,4.84071e-01,4.94949e-01,4.91841e-01,5.09713e-01,4.94172e-01,4.74747e-01,4.85625e-01,4.75524e-01,4.83294e-01
2012-01-20,4.86025e-01,4.85248e-01,4.79814e-01,4.70497e-01,5.03882e-01,4.76708e-01,4.86025e-01,4.83696e-01,4.94565e-01,4.91460e-01,5.09317e-01,4.93789e-01,4.74379e-01,4.85248e-01,4.75155e-01,4.82919e-01
2012-01-23,4.86424e-01,4.85648e-01,4.79441e-01,4.70132e-01,5.03491e-01,4.77114e-01,4.85648e-01,4.84096e-01,4.94182e-01,4.91078e-01,5.09697e-01,4.93406e-01,4.74787e-01,4.84872e-01,4.74787e-01,4.83320e-01
2012-01-24,4.86822e-01,4.85271e-01,4.79070e-01,4.70543e-01,5.03101e-01,4.76744e-01,4.85271e-01,4.83721e-01,4.93798e-01,4.90698e-01,5.09302e-01,4.93023e-01,4.75194e-01,4.84496e-01,4.74419e-01,4.82946e-01
2012-01-25,4.86445e-01,4.84895e-01,4.78699e-01,4.70953e-01,5.02711e-01,4.76375e-01,4.85670e-01,4.84121e-01,4.93416e-01,4.90318e-01,5.09682e-01,4.93416e-01,4.75600e-01,4.84895e-01,4.74051e-01,4.83346e-01
2012-01-26,4.86068e-01,4.84520e-01,4.78328e-01,4.70588e-01,5.02322e-01,4.76006e-01,4.85294e-01,4.83746e-01,4.93034e-01,4.89938e-01,5.09288e-01,4.93034e-01,4.75232e-01,4.84520e-01,4.73684e-01,4.82972e-01
2012-01-27,4.85692e-01,4.84145e-01,4.77958e-01,4.70998e-01,5.02707e-01,4.76411e-01,4.84919e-01,4.83372e-01,4.93426e-01,4.89559e-01,5.09667e-01,4.92653e-01,4.74865e-01,4.84919e-01,4.74091e-01,4.82599e-01
2012-01-30,4.85317e-01,4.83771e-01,4.77589e-01,4.71406e-01,5.03091e-01,4.76043e-01,4.84544e-01,4.82998e-01,4.93045e-01,4.89954e-01,5.10046e-01,4.93045e-01,4.74498e-01,4.84544e-01,4.73725e-01,4.82226e-01
2012-01-31,4.84942e-01,4.84170e-01,4.77992e-01,4.71815e-01,5.03475e-01,4.76448e-01,4.84942e-01,4.83398e-01,4.93436e-01,4.90347e-01,5.10425e-01,4.93436e-01,4.74903e-01,4.84942e-01,4.74131e-01,4.82625e-01
2012-02-01,4.84568e-01,4.84568e-01,4.77623e-01,4.72222e-01,5.03858e-01,4.76080e-01,4.84568e-01,4.83025e-01,4.93056e-01,4.89969e-01,5.10031e-01,4.93056e-01,4.75309e-01,4.84568e-01,4.73765e-01,4.82253e-01
2012-02-02,4.84965e-01,4.84194e-01,4.77255e-01,4.71858e-01,5.03470e-01,4.75713e-01,4.84194e-01,4.82652e-01,4.92675e-01,4.89591e-01,5.09638e-01,4.92675e-01,4.74942e-01,4.84194e-01,4.73400e-01,4.81881e-01
2012-02-03,4.85362e-01,4.83821e-01,4.76888e-01,4.72265e-01,5.03082e-01,4.76117e-01,4.84592e-01,4.83051e-01,4.93066e-01,4.89985e-01,5.10015e-01,4.93066e-01,4.75347e-01,4.84592e-01,4.73806e-01,4.82280e-01
2012-02-06,4.85758e-01,4.83449e-01,4.76520e-01,4.71901e-01,5.02694e-01,4.75751e-01,4.84219e-01,4.82679e-01,4.92687e-01,4.89607e-01,5.09623e-01,4.92687e-01,4.74981e-01,4.84219e-01,4.73441e-01,4.81909e-01
2012-02-07,4.85385e-01,4.83077e-01,4.76923e-01,4.72308e-01,5.03077e-01,4.76154e-01,4.84615e-01,4.83077e-01,4.93077e-01,4.90000e-01,5.10000e-01,4.93077e-01,4.75385e-01,4.84615e-01,4.73846e-01,4.82308e-01
2012-02-08,4.85780e-01,4.83474e-01,4.76556e-01,4.71945e-01,5.02690e-01,4.75788e-01,4.84243e-01,4.82706e-01,4.93467e-01,4.89623e-01,5.09608e-01,4.92698e-01,4.75019e-01,4.84243e-01,4.73482e-01,4.81937e-01
2012-02-09,4.86175e-01,4.83103e-01,4.76190e-01,4.71582e-01,5.02304e-01,4.75422e-01,4.83871e-01,4.82335e-01,4.93088e-01,4.89247e-01,5.09217e-01,4.93088e-01,4.75422e-01,4.83871e-01,4.73118e-01,4.81567e-01
2012-02-10,4.86569e-01,4.82732e-01,4.75825e-01,4.71220e-01,5.01919e-01,4.75825e-01,4.83500e-01,4.81965e-01,4.92709e-01,4.88872e-01,5.08826e-01,4.92709e-01,4.75058e-01,4.83500e-01,4.73523e-01,4.81197e-01
2012-02-13,4.86196e-01,4.83129e-01,4.76227e-01,4.71626e-01,5.02301e-01,4.76227e-01,4.83896e-01,4.82362e-01,4.93098e-01,4.89264e-01,5.09202e-01,4.93098e-01,4.75460e-01,4.83896e-01,4.73926e-01,4.81595e-01
2012-02-14,4.85824e-01,4.82759e-01,4.75862e-01,4.71264e-01,5.01916e-01,4.75862e-01,4.83525e-01,4.81992e-01,4.92720e-01,4.88889e-01,5.08812e-01,4.92720e-01,4.75096e-01,4.83525e-01,4.73563e-01,4.81226e-01
2012-02-15,4.85452e-01,4.83155e-01,4.76263e-01,4.70904e-01,5.01531e-01,4.76263e-01,4.83920e-01,4.82389e-01,4.92343e-01,4.89280e-01,5.09188e-01,4.93109e-01,4.75498e-01,4.83920e-01,4.73966e-01,4.81623e-01
2012-02-16,4.85845e-01,4.82785e-01,4.76664e-01,4.71308e-01,5.01148e-01,4.75899e-01,4.83550e-01,4.82785e-01,4.91966e-01,4.89671e-01,5.08799e-01,4.93497e-01,4.75899e-01,4.83550e-01,4.74369e-01,4.82020e-01
2012-02-17,4.86239e-01,4.82416e-01,4.76300e-01,4.70948e-01,5.00765e-01,4.75535e-01,4.83180e-01,4.82416e-01,4.91590e-01,4.89297e-01,5.09174e-01,4.93119e-01,4.75535e-01,4.83180e-01,4.74006e-01,4.81651e-01
2012-02-21,4.86631e-01,4.82811e-01,4.75936e-01,4.70588e-01,5.00382e-01,4.75172e-01,4.82811e-01,4.82047e-01,4.91215e-01,4.88923e-01,5.09549e-01,4.92743e-01,4.75936e-01,4.82811e-01,4.73644e-01,4.81283e-01
2012-02-22,4.87023e-01,4.82443e-01,4.75573e-01,4.70229e-01,5.00763e-01,4.75573e-01,4.82443e-01,4.81679e-01,4.91603e-01,4.88550e-01,5.09924e-01,4.93130e-01,4.76336e-01,4.83206e-01,4.74046e-01,4.80916e-01
2012-02-23,4.86651e-01,4.82075e-01,4.75973e-01,4.70633e-01,5.00381e-01,4.75210e-01,4.82838e-01,4.82075e-01,4.91228e-01,4.88940e-01,5.09535e-01,4.93516e-01,4.76735e-01,4.83600e-01,4.73684e-01,4.81312e-01
2012-02-24,4.86280e-01,4.81707e-01,4.75610e-01,4.70274e-01,5.00000e-01,4.75610e-01,4.82470e-01,4.81707e-01,4.91616e-01,4.89329e-01,5.09909e-01,4.93140e-01,4.76372e-01,4.83994e-01,4.74085e-01,4.80945e-01
2012-02-27,4.85910e-01,4.81340e-01,4.75248e-01,4.69916e-01,4.99619e-01,4.75248e-01,4.82102e-01,4.81340e-01,4.91241e-01,4.88957e-01,5.09520e-01,4.92765e-01,4.76771e-01,4.83625e-01,4.73724e-01,4.80579e-01
2012-02-28,4.85540e-01,4.81735e-01,4.75647e-01,4.69559e-01,5.00000e-01,4.75647e-01,4.82496e-01,4.81735e-01,4.91629e-01,4.89346e-01,5.09893e-01,4.93151e-01,4.77169e-01,4.84018e-01,4.74125e-01,4.80974e-01
2012-02-29,4.85932e-01,4.82129e-01,4.75285e-01,4.69202e-01,4.99620e-01,4.75285e-01,4.82129e-01,4.81369e-01,4.91255e-01,4.88973e-01,5.09506e-01,4.92776e-01,4.76806e-01,4.83650e-01,4.73764e-01,4.80608e-01
2012-03-01,4.86322e-01,4.82523e-01,4.75684e-01,4.69605e-01,5.00000e-01,4.75684e-01,4.82523e-01,4.81763e-01,4.90881e-01,4.89362e-01,5.09119e-01,4.93161e-01,4.77204e-01,4.83283e-01,4.74164e-01,4.81003e-01
2012-03-02,4.86712e-01,4.82156e-01,4.75323e-01,4.69248e-01,4.99620e-01,4.75323e-01,4.82156e-01,4.81397e-01,4.90509e-01,4.88990e-01,5.08732e-01,4.92787e-01,4.76841e-01,4.82916e-01,4.73804e-01,4.80638e-01
2012-03-05,4.86343e-01,4.82549e-01,4.75721e-01,4.69651e-01,5.00000e-01,4.75721e-01,4.82549e-01,4.81791e-01,4.90895e-01,4.89378e-01,5.09105e-01,4.93171e-01,4.76480e-01,4.83308e-01,4.74203e-01,4.81032e-01
2012-03-06,4.86732e-01,4.82942e-01,4.76118e-01,4.70053e-01,5.00379e-01,4.76118e-01,4.82942e-01,4.82183e-01,4.91281e-01,4.89765e-01,5.09477e-01,4.93556e-01,4.76876e-01,4.83700e-01,4.74602e-01,4.81425e-01
2012-03-07,4.86364e-01,4.83333e-01,4.76515e-01,4.70455e-01,5.00758e-01,4.76515e-01,4.83333e-01,4.82576e-01,4.91667e-01,4.90152e-01,5.09848e-01,4.93939e-01,4.77273e-01,4.84091e-01,4.75000e-01,4.81818e-01
2012-03-08,4.86752e-01,4.82967e-01,4.76154e-01,4.70098e-01,5.00379e-01,4.76154e-01,4.82967e-01,4.82210e-01,4.91294e-01,4.89780e-01,5.09463e-01,4.93565e-01,4.76911e-01,4.83724e-01,4.74640e-01,4.81453e-01
2012-03-09,4.87141e-01,4.82602e-01,4.75794e-01,4.69743e-01,5.00000e-01,4.75794e-01,4.82602e-01,4.81846e-01,4.90923e-01,4.89410e-01,5.09077e-01,4.93192e-01,4.76551e-01,4.83359e-01,4.74281e-01,4.81089e-01
2012-03-12,4.87528e-01,4.82237e-01,4.76190e-01,4.69388e-01,4.99622e-01,4.76190e-01,4.82993e-01,4.82237e-01,4.91308e-01,4.89796e-01,5.09448e-01,4.93575e-01,4.76190e-01,4.82993e-01,4.74679e-01,4.81481e-01
2012-03-13,4.87160e-01,4.82628e-01,4.76586e-01,4.69033e-01,5.00000e-01,4.76586e-01,4.83384e-01,4.81873e-01,4.91692e-01,4.89426e-01,5.09819e-01,4.93958e-01,4.76586e-01,4.83384e-01,4.75076e-01,4.81118e-01
2012-03-14,4.87547e-01,4.82264e-01,4.76226e-01,4.68679e-01,4.99623e-01,4.76226e-01,4.83019e-01,4.81509e-01,4.91321e-01,4.89057e-01,5.09434e-01,4.93585e-01,4.76226e-01,4.83019e-01,4.74717e-01,4.80755e-01
2012-03-15,4.87934e-01,4.82655e-01,4.76621e-01,4.68326e-01,5.00000e-01,4.76621e-01,4.83409e-01,4.81146e-01,4.91704e-01,4.89442e-01,5.09804e-01,4.93967e-01,4.76621e-01,4.83409e-01,4.75113e-01,4.81146e-01
2012-03-16,4.88320e-01,4.82291e-01,4.76262e-01,4.67973e-01,4.99623e-01,4.76262e-01,4.83044e-01,4.80784e-01,4.91334e-01,4.89073e-01,5.09420e-01,4.93595e-01,4.76262e-01,4.83044e-01,4.75509e-01,4.80784e-01
2012-03-19,4.87952e-01,4.81928e-01,4.75904e-01,4.68373e-01,4.99247e-01,4.76657e-01,4.82681e-01,4.80422e-01,4.90964e-01,4.88705e-01,5.09789e-01,4.93223e-01,4.76657e-01,4.83434e-01,4.75904e-01,4.80422e-01
