,AGG,DBC,DFE,DIA,DXJ,EEM,EFA,EWG,EWH,EWI,EWT,EWU,EWW,EWY,EWZ,EZU
2014-09-19,108.680,23.680,54.850,172.450,52.240,43.460,65.970,29.110,21.360,15.930,15.900,40.500,71.000,63.420,47.750,39.900
2014-09-22,108.830,23.480,54.620,171.410,52.350,42.800,65.680,29.000,21.140,15.820,15.650,40.280,69.850,62.400,46.510,39.740
2014-09-23,108.930,23.480,53.950,170.210,52.210,42.560,65.130,28.570,21.070,15.610,15.600,39.560,69.230,62.210,46.210,39.180
2014-09-24,108.860,23.580,53.830,171.790,52.660,43.170,65.460,28.660,21.210,15.770,15.760,39.800,69.680,62.870,46.800,39.420
2014-09-25,109.070,23.530,53.130,169.170,52.160,42.230,64.500,28.020,20.860,15.470,15.350,39.220,68.650,61.730,45.420,38.670
2014-09-26,109.060,23.490,52.780,170.700,52.870,42.420,64.770,28.060,21.080,15.800,15.370,39.240,68.410,61.860,46.490,38.930
2014-09-29,109.180,23.630,52.560,170.330,52.470,41.560,64.170,27.760,20.290,15.590,15.220,39.100,68.130,61.070,43.720,38.480
2014-09-30,109.110,23.220,52.430,170.070,52.320,41.560,64.120,27.700,20.330,15.690,15.270,38.760,68.730,60.510,43.450,38.500
2014-10-01,109.530,23.140,51.770,167.680,51.110,40.710,63.360,27.360,20.060,15.480,15.120,38.300,67.630,58.930,41.910,38.060
2014-10-02,109.350,23.050,51.450,167.650,49.970,40.930,62.680,27.120,20.050,15.100,15.310,37.840,67.870,58.710,42.280,37.530
2014-10-03,109.300,22.830,51.310,169.720,51.170,41.280,62.680,27.030,20.410,15.100,15.610,37.800,67.780,58.860,43.380,37.420
2014-10-06,109.400,23.120,51.490,169.570,50.750,41.820,63.080,26.970,20.850,15.130,15.540,38.260,68.600,58.770,46.030,37.650
2014-10-07,109.820,23.030,50.510,166.860,49.930,41.450,62.010,26.510,20.790,14.770,15.340,37.600,67.740,58.240,46.720,36.790
2014-10-08,110.130,22.940,51.090,169.620,50.410,42.070,62.990,26.960,20.960,15.120,15.540,38.360,68.460,58.560,46.950,37.510
2014-10-09,109.910,22.670,49.350,166.340,48.940,41.410,61.300,26.250,20.910,14.510,15.280,37.200,67.530,57.610,46.810,36.340
2014-10-10,109.990,22.590,48.670,165.210,48.220,40.510,60.380,25.720,20.590,14.400,14.910,36.740,66.320,56.470,44.760,35.800
2014-10-13,110.310,22.590,48.390,162.930,47.430,40.920,60.300,25.730,20.850,14.330,14.880,36.740,66.000,56.980,47.270,35.810
2014-10-14,110.560,22.250,48.610,163.030,47.550,41.160,60.450,25.870,20.880,14.360,15.090,36.720,66.070,57.160,47.320,35.930
2014-10-15,110.760,21.970,48.660,161.280,46.880,40.640,60.090,25.700,20.890,14.110,14.940,36.200,65.110,57.080,44.900,35.560
2014-10-16,110.670,22.190,48.160,160.980,46.840,40.270,59.530,25.520,20.800,13.830,14.990,36.040,65.070,56.880,43.280,35.040
2014-10-17,110.520,22.270,49.460,163.450,47.330,40.720,60.640,26.160,21.050,14.190,14.860,36.760,65.700,56.800,45.080,35.930
2014-10-20,110.650,22.110,49.820,163.650,48.110,40.840,61.020,26.090,20.950,14.220,15.100,36.780,65.660,57.590,43.410,35.970
2014-10-21,110.550,22.290,50.720,165.800,48.110,41.010,61.750,26.440,21.080,14.530,15.250,37.360,66.160,57.790,41.690,36.590
2014-10-22,110.490,22.040,50.530,164.380,48.160,40.740,61.300,26.040,21.120,14.380,15.220,36.980,65.880,57.550,41.350,36.070
2014-10-23,110.230,22.300,51.100,166.450,49.060,40.730,61.890,26.550,21.250,14.630,15.330,37.220,66.330,57.630,39.840,36.690
2014-10-24,110.270,22.160,51.410,167.740,49.160,41.020,62.230,26.550,21.250,14.850,15.220,37.420,66.290,57.580,41.570,36.850
2014-10-27,110.310,22.100,51.210,167.880,48.980,40.700,61.880,26.340,20.990,14.450,15.230,37.280,66.420,57.890,39.330,36.530
2014-10-28,110.140,22.280,51.840,169.660,49.360,41.520,62.820,26.950,21.340,14.870,15.540,37.640,67.400,58.440,41.290,37.240
2014-10-29,109.900,22.540,51.280,169.400,49.970,41.580,62.340,26.690,21.370,14.540,15.540,37.460,67.410,59.020,41.100,36.670
2014-10-30,110.080,22.350,51.500,171.600,50.490,41.970,62.790,26.840,21.380,14.560,15.530,37.580,68.110,59.370,42.750,36.890
2014-10-31,110.080,22.320,51.980,173.450,53.820,42.150,63.950,27.230,21.610,14.900,15.720,38.020,68.450,58.630,43.240,37.400
2014-11-03,109.680,22.120,51.600,173.360,55.030,41.800,63.400,26.940,21.500,14.520,15.700,37.520,67.950,57.650,42.170,36.920
2014-11-04,109.690,21.800,51.780,173.460,53.510,41.840,63.040,26.880,21.430,14.330,15.720,37.560,67.810,57.380,42.410,36.730
2014-11-05,109.730,21.860,51.800,174.550,53.930,41.470,63.160,27.020,21.340,14.490,15.660,37.860,67.840,56.470,42.030,36.970
2014-11-06,109.540,21.880,51.500,175.290,53.580,40.960,62.820,27.050,21.300,14.350,15.460,37.720,67.260,56.710,40.380,36.880
2014-11-07,109.910,21.980,51.420,175.580,53.140,41.220,62.850,26.890,21.240,14.280,15.560,37.940,67.520,57.040,40.980,36.710
2014-11-10,109.650,21.770,51.650,175.950,53.610,41.330,63.130,27.000,21.460,14.340,15.770,38.060,66.930,57.530,40.570,36.910
2014-11-11,109.700,21.880,51.940,176.020,54.170,41.290,63.510,27.170,21.570,14.430,15.740,38.320,66.630,57.060,40.520,37.170
2014-11-12,109.710,21.810,51.340,176.040,53.840,41.210,62.970,26.750,21.670,14.040,15.520,37.960,66.030,57.260,40.520,36.610
2014-11-13,109.760,21.410,51.170,176.440,54.360,41.100,63.270,26.890,21.950,14.100,15.600,37.960,65.840,57.060,39.650,36.760
2014-11-14,109.860,21.640,51.090,176.350,54.620,41.440,63.360,26.920,22.280,14.270,15.650,37.880,65.740,56.600,39.280,36.900
2014-11-17,109.730,21.550,50.950,176.490,53.870,41.000,63.110,26.990,21.900,14.410,15.500,37.980,65.890,56.540,38.900,37.040
2014-11-18,109.830,21.440,51.610,176.960,54.640,41.220,63.800,27.650,21.540,14.600,15.420,38.200,65.710,56.980,39.760,37.730
2014-11-19,109.570,21.330,51.640,176.930,54.900,41.200,63.610,27.660,21.470,14.600,15.590,38.180,66.410,56.140,40.920,37.710
2014-11-20,109.770,21.510,51.690,177.250,54.590,41.130,63.230,27.670,21.330,14.410,15.670,38.100,66.320,56.000,41.130,37.490
2014-11-21,109.900,21.740,51.590,177.700,54.670,42.440,63.780,27.980,21.760,14.790,15.920,38.360,67.250,56.790,43.950,37.950
2014-11-24,109.940,21.550,52.300,177.800,55.070,42.090,64.150,28.370,21.760,14.950,15.810,38.500,66.890,56.830,42.640,38.540
2014-11-25,110.180,21.450,52.720,177.960,55.260,41.820,64.260,28.600,21.720,14.990,15.730,38.420,66.600,56.740,42.690,38.760
2014-11-26,110.270,21.400,52.770,178.010,55.180,42.350,64.510,28.900,22.020,14.980,15.840,38.720,66.580,57.520,43.250,38.920
2014-11-28,110.610,20.420,52.410,178.100,55.400,41.500,63.990,28.790,21.680,14.880,15.810,38.060,65.330,56.880,41.850,38.850
2014-12-01,110.080,20.840,52.420,177.600,55.590,40.790,63.930,28.820,21.130,14.740,15.560,38.080,63.750,56.450,40.120,38.780
2014-12-02,109.860,20.400,52.320,178.560,56.460,40.780,64.110,28.680,21.420,14.740,15.420,38.340,62.520,56.360,39.520,38.710
2014-12-03,109.760,20.280,52.310,178.960,56.700,40.890,64.030,28.570,21.250,14.770,15.740,38.360,62.480,56.340,39.870,38.630
2014-12-04,110.090,20.220,52.550,178.830,56.800,40.960,63.820,28.500,21.210,14.520,15.720,38.100,61.960,56.920,39.130,38.430
2014-12-05,109.620,20.170,52.580,179.510,57.530,40.880,63.960,28.760,21.490,14.810,15.720,38.180,61.510,56.590,39.330,38.790
2014-12-08,109.890,19.820,52.390,178.540,56.500,40.280,63.400,28.550,21.060,14.690,15.570,37.840,60.970,56.620,37.920,38.440
2014-12-09,110.060,19.960,52.370,177.960,56.230,39.900,63.060,28.380,20.920,14.480,15.460,37.360,60.220,57.000,37.980,38.110
2014-12-10,110.250,19.650,51.990,175.290,54.400,39.310,62.260,28.120,20.810,14.200,15.170,36.960,58.280,56.130,37.220,37.590
2014-12-11,110.210,19.470,51.730,176.030,55.180,38.980,62.180,28.240,20.820,14.080,15.180,36.680,57.780,55.650,36.640,37.460
2014-12-12,110.560,19.310,51.010,173.000,54.390,38.340,60.980,27.640,20.730,13.740,15.030,35.580,56.430,54.880,35.650,36.680
2014-12-15,110.260,19.000,50.480,171.790,52.800,37.790,59.970,27.010,20.480,13.470,15.030,35.120,56.030,55.440,34.350,35.950
2014-12-16,110.530,18.890,50.460,170.850,52.290,37.730,60.400,27.390,20.280,13.730,14.900,35.720,55.840,56.240,33.820,36.360
2014-12-17,110.390,19.000,51.050,173.590,54.100,38.050,60.530,27.700,20.110,13.770,14.710,35.480,56.890,55.250,35.020,36.550
2014-12-18,110.100,18.940,51.920,177.790,54.870,38.570,61.610,28.110,20.230,13.960,14.750,36.300,59.060,55.120,35.650,37.310
2014-12-19,110.280,19.220,51.710,177.650,50.210,38.840,61.700,27.830,20.380,13.870,14.880,36.660,59.170,55.290,36.010,37.010
2014-12-22,110.450,18.870,52.040,179.360,50.350,39.380,62.000,28.160,20.380,13.910,15.030,36.800,59.280,55.930,36.610,37.260
2014-12-23,109.940,19.060,51.910,180.030,50.710,39.020,61.800,28.020,20.360,13.970,14.870,36.480,59.130,55.300,36.470,37.280
2014-12-24,109.690,18.810,52.280,180.030,50.490,39.110,62.080,28.170,20.520,14.050,14.990,36.780,59.280,55.610,36.560,37.550
2014-12-26,109.740,18.790,52.310,180.190,50.860,39.420,62.240,28.180,20.740,14.060,15.020,36.820,59.260,55.880,36.490,37.510
2014-12-29,109.970,18.610,51.830,180.110,50.430,39.180,61.790,28.010,20.760,13.820,15.100,36.500,59.300,55.670,36.530,37.210
2014-12-30,110.090,18.590,51.910,179.460,49.410,39.260,61.220,27.660,20.530,13.710,15.120,36.260,59.290,55.220,36.760,36.740
2014-12-31,110.120,18.450,51.470,177.880,49.230,39.290,60.840,27.410,20.540,13.600,15.110,36.060,59.390,55.290,36.570,36.330
2015-01-02,110.430,18.230,51.700,177.940,49.630,38.770,60.580,27.280,20.520,13.630,14.940,35.720,57.880,54.710,35.360,36.370
2015-01-05,110.670,17.970,51.010,174.840,48.500,38.080,59.150,26.330,20.370,12.940,14.750,34.820,56.170,54.030,34.150,35.010
2015-01-06,110.950,17.800,50.360,173.390,47.420,37.920,58.480,26.220,20.060,12.800,14.450,34.420,56.700,53.830,34.760,34.650
2015-01-07,110.930,17.690,50.920,175.590,48.330,38.740,59.130,26.440,20.440,12.930,14.700,34.720,58.050,54.510,35.700,34.950
2015-01-08,110.760,17.760,50.870,178.760,49.170,39.400,59.930,26.940,20.520,13.100,14.990,35.340,58.940,55.570,36.270,35.440
2015-01-09,111.030,17.730,51.120,177.220,48.080,39.270,59.640,26.750,20.590,12.860,14.850,35.180,59.210,56.080,36.170,35.110
2015-01-12,111.120,17.340,50.790,176.240,47.970,38.950,59.500,26.910,20.780,12.870,14.730,35.040,58.360,56.090,35.320,35.210
2015-01-13,111.150,17.270,50.860,175.980,48.150,39.290,59.800,27.030,21.150,12.970,14.840,35.140,58.100,56.580,35.710,35.390
2015-01-14,111.420,17.460,51.110,174.060,47.670,39.070,59.630,27.100,21.040,12.970,14.750,34.820,58.030,56.220,36.070,35.460
2015-01-15,111.930,17.220,50.700,173.060,47.510,39.160,60.010,27.050,21.200,12.960,15.010,35.020,57.470,56.310,35.530,35.370
2015-01-16,111.500,17.550,51.200,174.670,48.600,39.490,60.790,27.690,21.260,13.310,15.120,35.580,58.170,56.230,36.720,36.060
2015-01-20,111.690,17.310,51.590,174.900,49.510,39.430,61.000,27.670,21.050,13.570,15.320,35.900,58.350,56.200,36.110,36.360
2015-01-21,111.490,17.420,51.740,175.350,49.290,40.300,61.480,27.850,21.240,13.810,15.450,36.260,58.880,56.730,37.310,36.720
2015-01-22,111.430,17.400,51.880,177.920,49.780,41.070,61.710,27.800,21.450,13.980,15.700,36.580,60.260,57.380,37.910,36.860
2015-01-23,111.710,17.290,51.390,176.410,49.390,40.760,61.360,27.760,21.560,13.630,15.780,36.400,59.700,57.380,36.800,36.550
2015-01-26,111.660,17.230,52.320,176.500,50.230,40.780,62.200,28.440,21.710,13.940,15.840,36.940,59.930,57.480,36.530,37.300
2015-01-27,111.600,17.320,52.260,173.590,49.900,40.560,62.290,28.210,21.810,13.960,15.830,36.960,59.660,57.250,36.970,37.190
2015-01-28,112.070,17.070,51.710,171.720,49.560,40.120,61.360,27.840,21.770,13.530,15.710,36.500,58.570,57.050,35.970,36.340
2015-01-29,111.980,16.990,52.470,173.900,50.340,40.120,62.200,28.540,21.940,13.950,15.640,36.740,57.990,56.930,36.000,37.330
2015-01-30,112.380,17.400,52.200,171.450,49.220,39.020,61.220,28.050,21.670,13.710,15.230,36.080,56.250,55.650,34.310,36.680
2015-02-02,112.200,17.640,52.670,173.270,49.860,39.720,61.960,28.670,21.960,13.860,15.520,36.400,57.040,56.580,34.710,37.130
2015-02-03,111.770,18.130,53.690,176.330,49.720,40.470,62.950,29.220,21.840,14.370,15.680,37.300,57.910,57.000,35.690,38.110
2015-02-04,111.940,17.730,52.940,176.530,49.920,40.270,62.430,28.740,21.830,13.990,15.740,36.960,57.510,57.270,35.220,37.330
2015-02-05,111.710,17.970,54.290,178.550,50.380,40.510,63.290,29.180,21.760,14.190,15.780,37.520,58.550,57.030,35.500,37.980
2015-02-06,111.060,18.020,53.390,178.090,50.490,39.820,62.500,28.440,21.730,13.850,15.490,37.120,58.500,56.150,34.420,37.120
2015-02-09,111.040,18.200,53.280,177.090,50.110,39.760,62.200,28.110,21.650,13.690,15.420,37.020,58.770,56.120,34.860,36.810
2015-02-10,110.920,17.970,54.110,178.510,51.130,39.660,62.770,28.450,21.810,13.970,15.500,37.160,58.080,55.710,33.840,37.310
2015-02-11,110.870,17.830,53.690,178.700,51.470,39.370,62.430,28.350,21.760,13.860,15.590,36.980,56.640,55.040,33.180,37.220
2015-02-12,110.890,18.100,54.950,179.840,51.120,40.210,63.400,29.200,21.680,14.390,15.810,37.640,58.780,55.580,34.480,38.200
2015-02-13,110.760,18.300,55.110,180.340,51.690,40.670,63.820,29.190,21.780,14.440,16.000,37.820,59.100,56.030,35.050,38.290
2015-02-17,110.310,18.310,55.440,180.570,52.050,40.580,63.970,29.050,21.840,14.580,15.900,37.800,59.190,55.930,35.370,38.340
2015-02-18,110.620,18.090,55.860,180.470,52.490,40.570,64.350,29.130,21.880,14.730,15.880,37.980,59.100,55.980,35.390,38.440
2015-02-19,110.530,18.030,55.660,180.090,53.060,40.400,64.430,29.100,21.800,14.680,15.790,37.940,58.740,55.720,34.980,38.400
2015-02-20,110.550,17.960,56.420,181.140,53.450,40.670,65.030,29.500,21.860,15.050,15.880,38.180,59.050,56.170,34.860,39.010
2015-02-23,110.750,17.840,56.140,180.920,53.110,40.260,64.800,29.420,21.740,14.880,15.760,38.100,58.940,56.000,34.750,38.760
2015-02-24,111.240,17.850,56.380,181.910,53.340,40.840,65.200,29.660,21.810,14.980,15.990,38.360,59.790,56.400,35.770,39.120
2015-02-25,111.320,18.120,56.700,181.960,53.330,40.760,65.250,29.670,21.710,14.870,16.050,38.380,59.630,56.720,35.140,39.030
2015-02-26,110.920,17.970,56.410,182.010,54.080,40.770,65.070,29.580,21.740,14.800,16.020,38.240,60.020,56.800,34.920,38.810
2015-02-27,111.200,18.170,56.660,181.190,53.870,40.740,65.100,29.700,21.710,14.880,16.000,38.200,60.210,56.630,35.380,38.960
2015-03-02,110.450,17.910,56.820,182.680,54.240,40.680,65.200,29.820,21.880,14.930,16.010,38.260,59.520,57.060,34.500,39.070
2015-03-03,110.310,18.020,56.320,181.870,53.890,40.360,64.800,29.490,21.900,14.720,15.940,37.900,59.110,57.240,34.230,38.670
2015-03-04,110.370,17.860,55.830,180.780,53.780,39.930,64.540,29.420,21.780,14.620,15.880,37.720,58.350,57.040,33.260,38.480
2015-03-05,110.420,17.790,56.240,181.170,54.190,39.870,64.690,29.510,21.510,14.680,15.890,37.920,57.990,57.080,32.800,38.660
2015-03-06,109.700,17.570,55.250,178.400,54.540,39.260,63.810,29.040,21.430,14.360,15.740,37.080,56.620,56.790,31.930,38.000
2015-03-09,109.980,17.520,55.500,179.800,54.560,39.110,63.910,29.300,21.400,14.560,15.660,37.260,56.590,56.350,30.770,38.130
2015-03-10,110.240,17.290,54.380,176.690,53.870,38.240,62.520,28.660,21.030,14.190,15.380,36.240,55.750,54.970,30.460,37.220
2015-03-11,110.460,17.380,54.190,176.350,54.370,38.530,62.680,29.010,21.080,14.330,15.540,35.960,56.480,55.120,30.610,37.490
2015-03-12,110.550,17.300,54.780,178.970,55.470,38.770,63.460,29.270,21.130,14.440,15.680,36.160,57.490,55.590,30.360,37.810
2015-03-13,110.340,16.950,54.580,177.560,55.440,38.300,63.090,29.190,20.970,14.240,15.620,35.780,57.270,54.790,29.310,37.560
2015-03-16,110.580,16.930,55.060,179.780,55.660,38.760,63.800,29.930,21.130,14.430,15.720,36.160,57.770,55.590,29.520,38.210
2015-03-17,110.560,16.810,54.700,178.500,55.610,39.210,63.640,29.600,21.000,14.370,15.790,36.220,57.470,57.010,30.460,37.970
2015-03-18,111.370,17.270,55.780,180.730,55.850,40.170,65.000,29.950,21.180,14.490,16.160,37.280,59.280,57.960,31.340,38.640
2015-03-19,110.980,16.980,55.220,179.660,55.620,39.490,64.240,29.470,21.470,14.370,16.070,36.780,58.400,57.210,30.220,38.000
2015-03-20,111.320,17.210,56.310,180.960,56.030,40.080,65.660,30.260,21.450,14.830,16.130,37.640,59.320,57.770,31.540,39.080
2015-03-23,111.340,17.410,56.860,180.850,56.430,40.200,65.990,30.210,21.380,14.960,16.150,37.700,59.580,57.920,32.170,39.270
2015-03-24,111.640,17.270,56.960,179.830,56.330,40.360,65.850,30.380,21.540,15.080,16.180,37.340,59.780,58.080,32.150,39.430
2015-03-25,111.430,17.320,56.820,176.920,56.000,39.720,65.540,30.210,21.640,15.040,15.780,37.200,58.910,57.800,31.640,39.160
2015-03-26,111.030,17.530,56.100,176.480,55.500,39.350,64.970,30.010,21.690,14.860,15.770,36.760,57.950,57.340,30.960,38.790
2015-03-27,111.190,17.180,56.120,176.810,55.490,39.460,65.140,30.100,21.870,14.900,15.640,36.680,58.160,57.320,30.290,39.010
2015-03-30,111.240,17.270,56.190,179.390,56.090,40.220,65.180,30.360,22.090,14.980,15.770,36.640,58.130,57.580,31.090,39.170
2015-03-31,111.430,17.070,55.650,177.580,55.120,40.130,64.170,29.840,21.930,14.800,15.740,36.020,57.960,57.240,31.370,38.580
2015-04-01,111.580,17.380,56.000,176.740,54.920,40.630,64.630,30.100,22.250,14.990,15.740,36.260,58.940,57.390,32.250,38.950
2015-04-02,111.430,17.290,56.740,177.330,55.390,41.240,65.190,30.330,22.190,15.100,16.070,36.440,59.780,58.010,33.240,39.390
2015-04-03,111.430,17.290,56.740,177.330,55.390,41.240,65.190,30.330,22.190,15.100,16.070,36.440,59.780,58.010,33.240,39.390
2015-04-06,111.500,17.510,57.350,178.590,55.970,41.770,65.850,30.620,22.350,15.290,16.140,36.760,60.990,58.780,33.670,39.760
2015-04-07,111.520,17.600,56.810,178.420,56.520,41.560,65.760,30.380,22.420,15.230,15.990,36.900,60.930,58.110,33.500,39.530
2015-04-08,111.530,17.260,57.310,178.750,56.590,42.430,66.040,30.270,23.160,15.200,15.840,37.180,60.950,58.750,34.270,39.430
2015-04-09,111.250,17.260,57.200,179.400,56.850,42.850,66.130,30.250,24.360,15.160,15.840,37.160,60.150,58.580,34.190,39.410
2015-04-10,111.250,17.440,57.330,180.370,56.740,42.880,66.260,30.550,24.060,15.090,16.000,37.260,59.750,59.600,34.450,39.510
2015-04-13,111.370,17.360,57.110,179.640,56.290,42.630,65.840,30.230,24.030,14.990,15.900,37.140,59.120,59.420,33.790,39.300
2015-04-14,111.490,17.440,57.710,180.180,56.360,42.820,66.330,30.370,24.050,15.100,15.810,37.580,59.560,60.460,34.380,39.540
2015-04-15,111.640,17.790,57.850,180.880,56.460,43.120,66.630,30.360,23.780,15.250,15.790,37.880,59.990,60.820,35.240,39.620
2015-04-16,111.580,17.980,58.050,180.910,56.560,43.460,66.810,30.030,23.720,15.120,15.900,38.060,60.520,61.520,35.280,39.530
2015-04-17,111.670,17.940,57.430,177.940,56.160,42.700,65.970,29.390,23.330,14.850,15.770,37.680,59.600,61.020,34.540,38.850
2015-04-20,111.590,17.860,57.140,180.030,56.670,42.660,66.040,29.630,23.360,14.880,15.830,37.760,59.180,61.750,34.500,38.920
2015-04-21,111.470,17.730,57.680,179.260,57.650,42.910,66.630,29.890,23.630,14.910,15.820,37.940,59.340,61.440,34.490,39.220
2015-04-22,111.140,17.790,57.700,180.060,58.190,43.370,66.760,29.730,23.670,14.940,16.100,38.080,59.240,61.920,35.380,39.220
2015-04-23,111.310,18.010,57.980,180.370,57.980,43.690,67.010,29.630,23.720,15.040,16.550,38.340,59.940,62.920,36.270,39.310
2015-04-24,111.500,18.000,58.440,180.540,57.910,43.840,67.400,29.790,23.920,15.180,16.820,38.620,60.300,62.640,37.170,39.500
2015-04-27,111.540,18.000,58.990,180.170,57.910,44.020,67.730,30.290,23.980,15.370,17.030,38.780,60.180,62.660,36.810,40.010
2015-04-28,111.110,18.030,59.340,180.840,57.730,44.090,67.810,30.120,24.020,15.410,16.900,38.960,60.290,62.840,36.840,39.960
2015-04-29,110.860,18.150,59.210,180.070,57.410,43.540,67.220,29.630,23.910,15.230,16.740,38.840,59.830,61.960,36.400,39.400
2015-04-30,110.860,18.290,59.010,178.180,56.420,42.880,66.510,29.620,23.790,15.270,16.440,38.420,58.620,61.170,36.210,39.440
2015-05-01,110.340,18.270,59.270,179.900,57.580,43.140,67.250,30.000,24.020,15.500,16.580,38.440,58.330,61.160,36.210,39.910
2015-05-04,110.130,18.260,59.290,180.440,57.790,43.390,67.180,29.980,24.310,15.430,16.570,38.540,59.020,61.680,36.130,39.730
2015-05-05,110.030,18.410,58.800,179.010,56.490,42.920,66.180,29.410,23.850,15.040,16.450,37.920,59.210,60.980,36.590,38.980
2015-05-06,109.660,18.410,58.980,178.390,56.380,42.390,66.350,29.770,23.570,15.240,16.430,38.060,59.020,60.350,36.310,39.440
2015-05-07,109.930,18.120,58.870,179.280,56.520,42.330,66.130,29.720,23.560,15.250,16.390,37.960,58.880,59.710,36.470,39.290
2015-05-08,110.290,18.220,60.280,181.850,57.810,42.870,67.660,30.380,23.860,15.630,16.440,39.300,59.970,59.980,37.190,40.160
2015-05-11,109.590,18.140,60.280,181.080,57.260,42.460,67.070,30.010,23.650,15.470,16.290,39.520,59.380,59.260,36.370,39.730
2015-05-12,109.580,18.330,60.010,180.720,57.000,42.320,67.030,29.840,23.590,15.460,16.280,39.220,59.040,59.270,36.520,39.600
2015-05-13,109.570,18.350,60.580,180.750,57.260,42.400,67.530,29.770,23.450,15.640,16.440,39.420,59.300,59.640,36.100,39.830
2015-05-14,109.740,18.460,61.360,182.540,57.680,42.820,68.340,30.540,23.610,15.970,16.360,39.800,60.450,60.330,36.810,40.670
2015-05-15,110.200,18.450,61.840,182.480,58.070,43.150,68.420,30.460,24.210,16.050,16.410,39.680,60.870,59.770,37.130,40.700
2015-05-18,109.780,18.400,61.300,182.680,58.800,42.710,68.190,30.460,24.040,15.890,16.370,39.460,60.530,59.430,36.130,40.400
2015-05-19,109.400,18.010,60.930,182.930,59.130,42.780,67.930,30.540,24.060,15.870,16.620,39.160,60.010,59.570,35.540,40.420
2015-05-20,109.570,17.970,61.070,182.710,59.170,42.750,68.060,30.500,23.940,15.870,16.500,39.400,60.000,59.910,35.600,40.520
2015-05-21,109.910,18.190,61.350,182.790,59.240,42.600,68.420,30.580,24.090,15.920,16.410,39.800,59.670,59.570,35.230,40.640
2015-05-22,109.790,17.990,60.710,182.260,59.390,42.740,67.980,30.180,24.520,15.780,16.440,39.400,59.270,59.870,34.200,40.200
2015-05-26,110.060,17.640,59.810,180.370,59.450,42.060,66.760,29.350,24.490,15.320,16.360,38.720,58.560,58.870,33.040,39.140
2015-05-27,110.170,17.400,60.060,181.520,60.260,42.070,67.410,29.730,24.320,15.650,16.610,39.020,58.910,57.990,33.440,39.770
2015-05-28,110.130,17.490,60.380,181.290,60.210,41.520,67.290,29.640,23.890,15.700,16.540,38.980,58.900,57.830,33.160,39.770
2015-05-29,110.170,17.710,59.950,180.110,59.780,41.120,66.640,29.110,23.680,15.560,16.340,38.660,58.510,57.800,32.270,39.190
2015-06-01,109.660,17.670,59.620,180.400,60.520,40.960,66.460,29.020,23.680,15.500,16.190,38.260,58.180,57.240,32.490,39.090
2015-06-02,109.230,17.880,60.470,180.150,59.730,41.120,66.770,29.280,23.720,15.790,16.180,38.420,58.540,57.070,33.590,39.560
2015-06-03,108.800,17.650,61.040,180.880,60.210,40.910,67.140,29.740,24.160,15.960,16.150,38.440,58.080,56.700,33.270,40.080
2015-06-04,109.030,17.490,60.400,179.210,59.940,40.290,66.420,29.360,23.970,15.690,15.600,38.060,57.700,56.310,32.790,39.490
2015-06-05,108.550,17.570,59.540,178.500,60.130,40.110,65.630,28.820,23.780,15.320,15.510,37.720,57.040,55.840,32.720,38.790
2015-06-08,108.710,17.580,59.420,177.810,59.180,40.100,65.540,28.790,23.510,15.280,15.550,37.660,57.340,55.880,33.050,38.780
2015-06-09,108.400,17.860,59.260,177.710,58.540,39.860,65.180,28.640,23.270,15.270,15.350,37.460,57.450,55.720,33.170,38.650
2015-06-10,108.130,17.930,60.390,180.060,58.380,40.440,66.550,29.560,23.180,15.760,15.760,38.400,57.940,56.240,33.630,39.720
2015-06-11,108.710,17.770,60.480,180.640,59.100,40.240,66.730,29.550,23.320,15.810,15.650,38.480,58.380,55.980,33.650,39.830
2015-06-12,108.580,17.590,59.900,179.130,58.750,40.240,66.200,29.200,23.500,15.550,15.700,38.260,58.280,55.410,33.360,39.310
2015-06-15,108.710,17.510,59.230,178.100,58.830,39.790,65.800,28.800,23.150,15.260,15.670,38.040,57.830,55.140,33.090,38.800
2015-06-16,108.890,17.560,59.460,179.210,58.630,39.800,65.780,28.800,23.180,15.220,15.620,38.060,58.240,54.780,33.820,38.780
2015-06-17,108.900,17.610,59.620,179.480,58.200,40.040,65.630,28.690,23.320,15.150,15.660,38.300,58.800,55.260,33.920,38.600
2015-06-18,108.870,17.610,59.910,181.330,57.890,40.410,66.220,29.270,23.500,15.470,15.790,38.680,59.100,55.800,34.530,39.210
2015-06-19,109.210,17.450,59.820,179.760,57.940,40.060,66.060,28.980,23.660,15.510,15.720,38.480,58.840,55.690,33.800,38.990
2015-06-22,108.670,17.510,59.140,180.920,58.650,40.640,67.310,29.970,23.830,16.070,16.000,38.920,59.200,56.420,34.090,40.340
2015-06-23,108.420,17.720,59.390,181.120,59.520,41.040,67.490,29.900,23.910,16.010,16.040,38.940,59.220,56.810,34.120,40.250
2015-06-24,108.590,17.600,58.800,179.410,58.930,40.750,66.900,29.560,23.650,15.790,15.910,38.760,58.800,56.320,33.840,39.880
2015-06-25,108.470,17.620,58.690,178.650,58.760,40.310,65.770,29.170,23.290,15.660,16.050,38.040,58.360,56.080,32.600,39.300
2015-06-26,108.210,17.700,58.830,179.130,59.100,39.930,65.740,29.290,23.020,15.780,15.950,37.800,58.370,55.780,33.080,39.510
2015-06-29,108.850,17.620,57.170,175.640,56.970,39.040,63.720,28.110,22.330,14.890,15.630,36.700,56.920,54.860,32.520,37.820
